bodyId,type,instance,superclass,subclass,somaSide,rootSide,somaNeuromere,exitNerve,mancBodyid,mancType,flywireType,status,statusLabel,literature_muscle,literature_action,literature_sources,muscle_bridge_status,limits
806817,MNad11,MNad11_L,vnc_motor,ad,L,,A5,AbN4,27083.0,MNad11,,Traced,Reviewed,unassigned,腹部/尾端注釈のみ。具体的筋/作用未同定,MANC;BANC26,annotation_only,型名/出神経のみから具体的筋や作用を推定しない。
806837,MNad47,MNad47_L,vnc_motor,ad,L,,A1,AbN2,15937.0,MNad47,,Traced,Reviewed,unassigned,腹部/尾端注釈のみ。具体的筋/作用未同定,MANC;BANC26,annotation_only,型名/出神経のみから具体的筋や作用を推定しない。
806902,MNad44,MNad44_R,vnc_motor,ad,R,,A2,AbN3,16949.0,MNad44,,Traced,Reviewed,unassigned,腹部/尾端注釈のみ。具体的筋/作用未同定,MANC;BANC26,annotation_only,型名/出神経のみから具体的筋や作用を推定しない。
806943,MNad47,MNad47_R,vnc_motor,ad,R,,A1,AbN2,17100.0,MNad47,,Traced,Reviewed,unassigned,腹部/尾端注釈のみ。具体的筋/作用未同定,MANC;BANC26,annotation_only,型名/出神経のみから具体的筋や作用を推定しない。
807010,MNad02,MNad02_R,vnc_motor,ad,R,,A3,AbN4,19824.0,MNad02,,Traced,Reviewed,unassigned,腹部/尾端注釈のみ。具体的筋/作用未同定,MANC;BANC26,annotation_only,型名/出神経のみから具体的筋や作用を推定しない。
807075,MNad02,MNad02_L,vnc_motor,ad,L,,A3,AbN4,17319.0,MNad02,,Traced,Reviewed,unassigned,腹部/尾端注釈のみ。具体的筋/作用未同定,MANC;BANC26,annotation_only,型名/出神経のみから具体的筋や作用を推定しない。
807144,MNad02,MNad02_L,vnc_motor,ad,L,,A6,AbN4,18692.0,MNad02,,Traced,Reviewed,unassigned,腹部/尾端注釈のみ。具体的筋/作用未同定,MANC;BANC26,annotation_only,型名/出神経のみから具体的筋や作用を推定しない。
807176,MNad28,MNad28_R,vnc_motor,ad,R,,T3,AbN1,17160.0,MNad28,,Traced,Reviewed,possible haltere-associated effector; unassigned,平均棍候補だが腹部/unknown注釈を保持,MANC,candidate_region_only,出神経と平均棍neuropil形態からの候補。筋支配未同定。腹部出力へも平均棍へも強制分類しない。
807312,MNad56,MNad56_L,vnc_motor,ad,L,,A1,AbN3,13797.0,MNad56,,Traced,Reviewed,unassigned,腹部/尾端注釈のみ。具体的筋/作用未同定,MANC;BANC26,annotation_only,型名/出神経のみから具体的筋や作用を推定しない。
807368,MNad28,MNad28_L,vnc_motor,ad,L,,T3,AbN1,15523.0,MNad28,,Traced,Reviewed,possible haltere-associated effector; unassigned,平均棍候補だが腹部/unknown注釈を保持,MANC,candidate_region_only,出神経と平均棍neuropil形態からの候補。筋支配未同定。腹部出力へも平均棍へも強制分類しない。
807396,MNad56,MNad56_R,vnc_motor,ad,R,,A1,AbN3,13725.0,MNad56,,Traced,Reviewed,unassigned,腹部/尾端注釈のみ。具体的筋/作用未同定,MANC;BANC26,annotation_only,型名/出神経のみから具体的筋や作用を推定しない。
807401,MNad01,MNad01_R,vnc_motor,ad,R,,A2,AbN4,20052.0,MNad01,,Traced,Reviewed,unassigned,腹部/尾端注釈のみ。具体的筋/作用未同定,MANC;BANC26,annotation_only,型名/出神経のみから具体的筋や作用を推定しない。
807464,MNad02,MNad02_L,vnc_motor,ad,L,,A1,AbN2,17719.0,MNad02,,Traced,Reviewed,unassigned,腹部/尾端注釈のみ。具体的筋/作用未同定,MANC;BANC26,annotation_only,型名/出神経のみから具体的筋や作用を推定しない。
807569,MNad31,MNad31_R,vnc_motor,ad,R,,A1,AbN2,15215.0,MNad31,,Traced,Reviewed,unassigned,腹部/尾端注釈のみ。具体的筋/作用未同定,MANC;BANC26,annotation_only,型名/出神経のみから具体的筋や作用を推定しない。
807594,MNad01,MNad01_L,vnc_motor,ad,L,,A2,AbN4,21022.0,MNad01,,Traced,Reviewed,unassigned,腹部/尾端注釈のみ。具体的筋/作用未同定,MANC;BANC26,annotation_only,型名/出神経のみから具体的筋や作用を推定しない。
807638,MNad02,MNad02_R,vnc_motor,ad,R,,A1,AbN2,18551.0,MNad02,,Traced,Reviewed,unassigned,腹部/尾端注釈のみ。具体的筋/作用未同定,MANC;BANC26,annotation_only,型名/出神経のみから具体的筋や作用を推定しない。
807649,MNad11,MNad11_R,vnc_motor,ad,R,,A5,AbN4,,MNad11,,Traced,Reviewed,unassigned,腹部/尾端注釈のみ。具体的筋/作用未同定,MANC;BANC26,annotation_only,型名/出神経のみから具体的筋や作用を推定しない。
807681,MNad16,MNad16_L,vnc_motor,ad,L,,A3,AbN4,17894.0,MNad16,,Traced,Reviewed,unassigned,腹部/尾端注釈のみ。具体的筋/作用未同定,MANC;BANC26,annotation_only,型名/出神経のみから具体的筋や作用を推定しない。
807694,MNad16,MNad16_R,vnc_motor,ad,R,,A3,AbN4,27105.0,MNad16,,Traced,Reviewed,unassigned,腹部/尾端注釈のみ。具体的筋/作用未同定,MANC;BANC26,annotation_only,型名/出神経のみから具体的筋や作用を推定しない。
807713,MNad02,MNad02_R,vnc_motor,ad,R,,A4,AbN4,19924.0,MNad02,,Traced,Reviewed,unassigned,腹部/尾端注釈のみ。具体的筋/作用未同定,MANC;BANC26,annotation_only,型名/出神経のみから具体的筋や作用を推定しない。
807784,hi2 MN,hi2 MN_L,vnc_motor,hm,L,,T3,AbN1,,hi2 MN,,Traced,Reviewed,haltere first axillary hi2,平均棍の直接操舵、感覚帰還を介する翅MN発火位相/動員調整候補,DIC19;EHR23;MANC,candidate,DIC19の標識は複数筋MN。hi2とhiii2の個別機能・MaleCNSの複数候補間対応は未確定。
807799,"DVMn 2a, b","DVMn 2a, b_L",vnc_motor,wm,L,,T2,MesoAN,16559.0,"DVMn 2a, b",,Traced,Reviewed,DVM2,間接飛翔動力筋・翅挙上。非同期伸張活性化でDLMと拮抗,AZE24,exact_type_label_bridge,文献の機能標本とMaleCNSは別個体。型名対応のみで生理を同定しない。
807813,MNad45,MNad45_L,vnc_motor,ad,L,,A1,AbN2,16728.0,MNad45,,Traced,Reviewed,unassigned,腹部/尾端注釈のみ。具体的筋/作用未同定,MANC;BANC26,annotation_only,型名/出神経のみから具体的筋や作用を推定しない。
807837,MNad43,MNad43_L,vnc_motor,ad,L,,A1,AbN3,17391.0,MNad43,,Traced,Reviewed,unassigned,腹部/尾端注釈のみ。具体的筋/作用未同定,MANC;BANC26,annotation_only,型名/出神経のみから具体的筋や作用を推定しない。
807838,MNad02,MNad02_R,vnc_motor,ad,R,,A2,AbN3,19693.0,MNad02,,Traced,Reviewed,unassigned,腹部/尾端注釈のみ。具体的筋/作用未同定,MANC;BANC26,annotation_only,型名/出神経のみから具体的筋や作用を推定しない。
807870,MNad16,MNad16_L,vnc_motor,ad,L,,A1,AbN3,15296.0,MNad16,,Traced,Reviewed,unassigned,腹部/尾端注釈のみ。具体的筋/作用未同定,MANC;BANC26,annotation_only,型名/出神経のみから具体的筋や作用を推定しない。
807899,MNad05,MNad05_R,vnc_motor,ad,R,,A4,AbN4,21983.0,MNad05,,Traced,Reviewed,unassigned,腹部/尾端注釈のみ。具体的筋/作用未同定,MANC;BANC26,annotation_only,型名/出神経のみから具体的筋や作用を推定しない。
807924,"DVMn 2a, b","DVMn 2a, b_R",vnc_motor,wm,R,,T2,MesoAN,15783.0,"DVMn 2a, b",,Traced,Reviewed,DVM2,間接飛翔動力筋・翅挙上。非同期伸張活性化でDLMと拮抗,AZE24,exact_type_label_bridge,文献の機能標本とMaleCNSは別個体。型名対応のみで生理を同定しない。
807945,MNad17,MNad17_L,vnc_motor,ad,L,,A10,AbNT,18918.0,MNad17,,Traced,Reviewed,unassigned,腹部/尾端注釈のみ。具体的筋/作用未同定,MANC;BANC26,annotation_only,型名/出神経のみから具体的筋や作用を推定しない。
807987,,,vnc_motor,wm,R,,T2,MesoAN,,,,Traced,Reviewed,unassigned,翅関連注釈のみ。具体的筋/作用未同定,MANC,annotation_only,型名/出神経のみから具体的筋や作用を推定しない。
808101,MNad01,MNad01_R,vnc_motor,ad,R,,A3,AbN4,155854.0,MNad01,,Traced,Reviewed,unassigned,腹部/尾端注釈のみ。具体的筋/作用未同定,MANC;BANC26,annotation_only,型名/出神経のみから具体的筋や作用を推定しない。
808134,MNad01,MNad01_R,vnc_motor,ad,R,,A1,AbN3,18939.0,MNad01,,Traced,Reviewed,unassigned,腹部/尾端注釈のみ。具体的筋/作用未同定,MANC;BANC26,annotation_only,型名/出神経のみから具体的筋や作用を推定しない。
808208,MNad02,MNad02_L,vnc_motor,ad,L,,A4,AbN4,17683.0,MNad02,,Traced,Reviewed,unassigned,腹部/尾端注釈のみ。具体的筋/作用未同定,MANC;BANC26,annotation_only,型名/出神経のみから具体的筋や作用を推定しない。
808250,MNad53,MNad53_R,vnc_motor,ad,R,,A9,AbNT,15202.0,MNad53,,Traced,Reviewed,unassigned,腹部/尾端注釈のみ。具体的筋/作用未同定,MANC;BANC26,annotation_only,型名/出神経のみから具体的筋や作用を推定しない。
808464,MNad57,MNad57_R,vnc_motor,ad,R,,A8,AbNT,156136.0,MNad57,,Traced,Reviewed,unassigned,腹部/尾端注釈のみ。具体的筋/作用未同定,MANC;BANC26,annotation_only,型名/出神経のみから具体的筋や作用を推定しない。
808532,MNad01,MNad01_L,vnc_motor,ad,L,,A4,AbN4,23505.0,MNad01,,Traced,Reviewed,unassigned,腹部/尾端注釈のみ。具体的筋/作用未同定,MANC;BANC26,annotation_only,型名/出神経のみから具体的筋や作用を推定しない。
808572,MNad57,MNad57_L,vnc_motor,ad,L,,A8,AbNT,13392.0,MNad57,,Traced,Reviewed,unassigned,腹部/尾端注釈のみ。具体的筋/作用未同定,MANC;BANC26,annotation_only,型名/出神経のみから具体的筋や作用を推定しない。
808621,MNad01,MNad01_L,vnc_motor,ad,L,,A1,AbN3,19300.0,MNad01,,Traced,Reviewed,unassigned,腹部/尾端注釈のみ。具体的筋/作用未同定,MANC;BANC26,annotation_only,型名/出神経のみから具体的筋や作用を推定しない。
808720,MNad16,MNad16_L,vnc_motor,ad,L,,A2,AbN4,22574.0,MNad16,,Traced,Reviewed,unassigned,腹部/尾端注釈のみ。具体的筋/作用未同定,MANC;BANC26,annotation_only,型名/出神経のみから具体的筋や作用を推定しない。
808813,hi2 MN,hi2 MN_L,vnc_motor,hm,L,,T3,AbN1,,hi2 MN,,Traced,Reviewed,haltere first axillary hi2,平均棍の直接操舵、感覚帰還を介する翅MN発火位相/動員調整候補,DIC19;EHR23;MANC,candidate,DIC19の標識は複数筋MN。hi2とhiii2の個別機能・MaleCNSの複数候補間対応は未確定。
808820,MNad01,MNad01_R,vnc_motor,ad,R,,A4,AbN4,13188.0,MNad01,,Traced,Reviewed,unassigned,腹部/尾端注釈のみ。具体的筋/作用未同定,MANC;BANC26,annotation_only,型名/出神経のみから具体的筋や作用を推定しない。
808888,MNad16,MNad16_R,vnc_motor,ad,R,,A1,AbN3,33009.0,MNad16,,Traced,Reviewed,unassigned,腹部/尾端注釈のみ。具体的筋/作用未同定,MANC;BANC26,annotation_only,型名/出神経のみから具体的筋や作用を推定しない。
808926,"MNad04,MNad48","MNad04,MNad48_R",vnc_motor,ad,R,,A10,AbNT,10386.0,"MNad04,MNad48",,Traced,Reviewed,unassigned,腹部/尾端注釈のみ。具体的筋/作用未同定,MANC;BANC26,annotation_only,型名/出神経のみから具体的筋や作用を推定しない。
809085,hDVM MN,hDVM MN_R,vnc_motor,hm,R,,T3,AbN1,14322.0,hDVM MN,,Traced,Reviewed,haltere dorsal ventral power muscle hDVM,平均棍を振動させる非同期動力筋,DIC19;EHR23;MANC,exact_type_label_bridge,文献の機能標本とMaleCNSは別個体。型名対応のみで生理を同定しない。
809238,MNad16,MNad16_R,vnc_motor,ad,R,,A2,AbN4,21057.0,MNad16,,Traced,Reviewed,unassigned,腹部/尾端注釈のみ。具体的筋/作用未同定,MANC;BANC26,annotation_only,型名/出神経のみから具体的筋や作用を推定しない。
809304,MNad45,MNad45_R,vnc_motor,ad,R,,A1,AbN2,16750.0,MNad45,,Traced,Reviewed,unassigned,腹部/尾端注釈のみ。具体的筋/作用未同定,MANC;BANC26,annotation_only,型名/出神経のみから具体的筋や作用を推定しない。
809397,"MNad04,MNad48","MNad04,MNad48_L",vnc_motor,ad,L,,A9,AbNT,16735.0,"MNad04,MNad48",,Traced,Reviewed,unassigned,腹部/尾端注釈のみ。具体的筋/作用未同定,MANC;BANC26,annotation_only,型名/出神経のみから具体的筋や作用を推定しない。
809401,MNad25,MNad25_L,vnc_motor,ad,L,,A2,AbN3,13050.0,MNad25,,Traced,Reviewed,unassigned,腹部/尾端注釈のみ。具体的筋/作用未同定,MANC;BANC26,annotation_only,型名/出神経のみから具体的筋や作用を推定しない。
809484,MNad30,MNad30_L,vnc_motor,ad,L,,A1,AbN2,16068.0,MNad30,,Traced,Reviewed,unassigned,腹部/尾端注釈のみ。具体的筋/作用未同定,MANC;BANC26,annotation_only,型名/出神経のみから具体的筋や作用を推定しない。
809492,"MNad04,MNad48","MNad04,MNad48_R",vnc_motor,ad,R,,A10,AbNT,11624.0,"MNad04,MNad48",,Traced,Reviewed,unassigned,腹部/尾端注釈のみ。具体的筋/作用未同定,MANC;BANC26,annotation_only,型名/出神経のみから具体的筋や作用を推定しない。
809862,MNad09,MNad09_R,vnc_motor,ad,R,,A6,AbNT,153866.0,MNad09,,Traced,Reviewed,unassigned,腹部/尾端注釈のみ。具体的筋/作用未同定,MANC;BANC26,annotation_only,型名/出神経のみから具体的筋や作用を推定しない。
809985,hi2 MN,hi2 MN_R,vnc_motor,hm,R,,T3,AbN1,,hi2 MN,,Traced,Reviewed,haltere first axillary hi2,平均棍の直接操舵、感覚帰還を介する翅MN発火位相/動員調整候補,DIC19;EHR23;MANC,candidate,DIC19の標識は複数筋MN。hi2とhiii2の個別機能・MaleCNSの複数候補間対応は未確定。
810069,MNad09,MNad09_L,vnc_motor,ad,L,,A6,AbNT,15529.0,MNad09,,Traced,Reviewed,unassigned,腹部/尾端注釈のみ。具体的筋/作用未同定,MANC;BANC26,annotation_only,型名/出神経のみから具体的筋や作用を推定しない。
810086,MNad03,MNad03_L,vnc_motor,ad,L,,A4,AbN4,,MNad03,,Traced,Reviewed,unassigned,腹部/尾端注釈のみ。具体的筋/作用未同定,MANC;BANC26,annotation_only,型名/出神経のみから具体的筋や作用を推定しない。
810241,MNad09,MNad09_R,vnc_motor,ad,R,,A5,AbNT,102953.0,MNad09,,Traced,Reviewed,unassigned,腹部/尾端注釈のみ。具体的筋/作用未同定,MANC;BANC26,annotation_only,型名/出神経のみから具体的筋や作用を推定しない。
810372,MNad09,MNad09_L,vnc_motor,ad,L,,A5,AbNT,15073.0,MNad09,,Traced,Reviewed,unassigned,腹部/尾端注釈のみ。具体的筋/作用未同定,MANC;BANC26,annotation_only,型名/出神経のみから具体的筋や作用を推定しない。
810460,hiii2 MN,hiii2 MN_R,vnc_motor,hm,R,,T3,AbN1,16016.0,hiii2 MN,,Traced,Reviewed,haltere third axillary hiii2,平均棍の直接操舵、感覚帰還を介する翅MN発火位相/動員調整候補,DIC19;EHR23;MANC,candidate,DIC19の標識は複数筋MN。hi2とhiii2の個別機能・MaleCNSの複数候補間対応は未確定。
811395,MNxm02,MNxm02_R,vnc_motor,xm,R,,T2,DMetaN,12308.0,MNxm02,,Traced,Reviewed,possible haltere-associated effector; unassigned,平均棍候補だが腹部/unknown注釈を保持,MANC,candidate_region_only,出神経と平均棍neuropil形態からの候補。筋支配未同定。腹部出力へも平均棍へも強制分類しない。
811400,MNxm02,MNxm02_L,vnc_motor,xm,L,,T2,DMetaN,13072.0,MNxm02,,Traced,Reviewed,possible haltere-associated effector; unassigned,平均棍候補だが腹部/unknown注釈を保持,MANC,candidate_region_only,出神経と平均棍neuropil形態からの候補。筋支配未同定。腹部出力へも平均棍へも強制分類しない。
811554,MNad07,MNad07_R,vnc_motor,ad,R,,A4,AbN4,13182.0,MNad07,,Traced,Reviewed,unassigned,腹部/尾端注釈のみ。具体的筋/作用未同定,MANC;BANC26,annotation_only,型名/出神経のみから具体的筋や作用を推定しない。
811952,MNad07,MNad07_L,vnc_motor,ad,L,,A3,AbN4,13733.0,MNad07,,Traced,Reviewed,unassigned,腹部/尾端注釈のみ。具体的筋/作用未同定,MANC;BANC26,annotation_only,型名/出神経のみから具体的筋や作用を推定しない。
811999,MNad09,MNad09_L,vnc_motor,ad,L,,A4,AbNT,14241.0,MNad09,,Traced,Reviewed,unassigned,腹部/尾端注釈のみ。具体的筋/作用未同定,MANC;BANC26,annotation_only,型名/出神経のみから具体的筋や作用を推定しない。
812186,MNad09,MNad09_R,vnc_motor,ad,R,,A4,AbNT,13188.0,MNad09,,Traced,Reviewed,unassigned,腹部/尾端注釈のみ。具体的筋/作用未同定,MANC;BANC26,annotation_only,型名/出神経のみから具体的筋や作用を推定しない。
812193,MNad55,MNad55_L,vnc_motor,ad,L,,A9,AbNT,17622.0,MNad55,,Traced,Reviewed,unassigned,腹部/尾端注釈のみ。具体的筋/作用未同定,MANC;BANC26,annotation_only,型名/出神経のみから具体的筋や作用を推定しない。
812354,MNad43,MNad43_R,vnc_motor,ad,R,,A1,AbN3,18376.0,MNad43,,Traced,Prelim Roughly traced,unassigned,腹部/尾端注釈のみ。具体的筋/作用未同定,MANC;BANC26,annotation_only,型名/出神経のみから具体的筋や作用を推定しない。
812385,MNad07,MNad07_R,vnc_motor,ad,R,,A3,AbN4,14288.0,MNad07,,Traced,Reviewed,unassigned,腹部/尾端注釈のみ。具体的筋/作用未同定,MANC;BANC26,annotation_only,型名/出神経のみから具体的筋や作用を推定しない。
812503,MNad49,MNad49_L,vnc_motor,ad,L,,A9,AbNT,10676.0,MNad49,,Traced,Reviewed,unassigned,腹部/尾端注釈のみ。具体的筋/作用未同定,MANC;BANC26,annotation_only,型名/出神経のみから具体的筋や作用を推定しない。
812718,MNad07,MNad07_L,vnc_motor,ad,L,,A5,AbN4,11554.0,MNad07,,Traced,Reviewed,unassigned,腹部/尾端注釈のみ。具体的筋/作用未同定,MANC;BANC26,annotation_only,型名/出神経のみから具体的筋や作用を推定しない。
812752,MNxm03,MNxm03_R,vnc_motor,xm,R,,T2,DMetaN,13478.0,MNxm03,,Traced,Reviewed,possible haltere-associated effector; unassigned,平均棍候補だが腹部/unknown注釈を保持,MANC,candidate_region_only,出神経と平均棍neuropil形態からの候補。筋支配未同定。腹部出力へも平均棍へも強制分類しない。
812988,MNxm03,MNxm03_L,vnc_motor,xm,L,,T2,DMetaN,16167.0,MNxm03,,Traced,Reviewed,possible haltere-associated effector; unassigned,平均棍候補だが腹部/unknown注釈を保持,MANC,candidate_region_only,出神経と平均棍neuropil形態からの候補。筋支配未同定。腹部出力へも平均棍へも強制分類しない。
813291,MNad25,MNad25_R,vnc_motor,ad,R,,A2,AbN3,12314.0,MNad25,,Traced,Reviewed,unassigned,腹部/尾端注釈のみ。具体的筋/作用未同定,MANC;BANC26,annotation_only,型名/出神経のみから具体的筋や作用を推定しない。
813633,MNad21,MNad21_R,vnc_motor,ad,R,,A2,AbN3,10616.0,MNad21,,Traced,Reviewed,unassigned,腹部/尾端注釈のみ。具体的筋/作用未同定,MANC;BANC26,annotation_only,型名/出神経のみから具体的筋や作用を推定しない。
813696,ADNM2 MN,ADNM2 MN_R,vnc_motor,nm,R,,T1,CvN,17653.0,ADNM2,,Traced,Reviewed,TH2 candidate via CvNA2,頸部作用候補。Gorko CvNA1/2はVNC由来で横走水平筋を支配,GOR24,cross_nomenclature_unverified,ADNMとCvNAの直接同義対応を今回は未検証。筋を確定欄に転記しない。
814106,"MNad04,MNad48","MNad04,MNad48_R",vnc_motor,ad,R,,A10,AbNT,10383.0,"MNad04,MNad48",,Traced,Reviewed,unassigned,腹部/尾端注釈のみ。具体的筋/作用未同定,MANC;BANC26,annotation_only,型名/出神経のみから具体的筋や作用を推定しない。
814206,MNad06,MNad06_L,vnc_motor,ad,L,,A4,AbN4,23466.0,MNad06,,Traced,Reviewed,unassigned,腹部/尾端注釈のみ。具体的筋/作用未同定,MANC;BANC26,annotation_only,型名/出神経のみから具体的筋や作用を推定しない。
814430,MNad03,MNad03_L,vnc_motor,ad,L,,A5,AbN4,13225.0,MNad03,,Traced,Reviewed,unassigned,腹部/尾端注釈のみ。具体的筋/作用未同定,MANC;BANC26,annotation_only,型名/出神経のみから具体的筋や作用を推定しない。
814989,MNad03,MNad03_R,vnc_motor,ad,R,,A3,AbN4,18060.0,MNad03,,Traced,Reviewed,unassigned,腹部/尾端注釈のみ。具体的筋/作用未同定,MANC;BANC26,annotation_only,型名/出神経のみから具体的筋や作用を推定しない。
815075,MNad17,MNad17_L,vnc_motor,ad,L,,A8,AbNT,13415.0,MNad17,,Traced,Reviewed,unassigned,腹部/尾端注釈のみ。具体的筋/作用未同定,MANC;BANC26,annotation_only,型名/出神経のみから具体的筋や作用を推定しない。
815205,MNad03,MNad03_L,vnc_motor,ad,L,,A3,AbN4,,MNad03,,Traced,Reviewed,unassigned,腹部/尾端注釈のみ。具体的筋/作用未同定,MANC;BANC26,annotation_only,型名/出神経のみから具体的筋や作用を推定しない。
815209,MNad29,MNad29_R,vnc_motor,ad,R,,T3,AbN1,17688.0,MNad29,,Traced,Reviewed,possible haltere-associated effector; unassigned,平均棍候補だが腹部/unknown注釈を保持,MANC,candidate_region_only,出神経と平均棍neuropil形態からの候補。筋支配未同定。腹部出力へも平均棍へも強制分類しない。
815281,MNad03,MNad03_R,vnc_motor,ad,R,,A5,AbN4,10524.0,MNad03,,Traced,Reviewed,unassigned,腹部/尾端注釈のみ。具体的筋/作用未同定,MANC;BANC26,annotation_only,型名/出神経のみから具体的筋や作用を推定しない。
815682,MNad29,MNad29_L,vnc_motor,ad,L,,T3,AbN1,153281.0,MNad29,,Traced,Reviewed,possible haltere-associated effector; unassigned,平均棍候補だが腹部/unknown注釈を保持,MANC,candidate_region_only,出神経と平均棍neuropil形態からの候補。筋支配未同定。腹部出力へも平均棍へも強制分類しない。
816810,"MNad18,MNad27","MNad18,MNad27_L",vnc_motor,ad,L,,A1,AbN2,11572.0,"MNad18,MNad27",,Traced,Reviewed,unassigned,腹部/尾端注釈のみ。具体的筋/作用未同定,MANC;BANC26,annotation_only,型名/出神経のみから具体的筋や作用を推定しない。
817026,MNxm01,MNxm01_L,vnc_motor,xm,L,,T1,PDMNa,12009.0,MNxm01,,Traced,Roughly traced,unassigned,未分類注釈のみ。具体的筋/作用未同定,MANC,annotation_only,型名/出神経のみから具体的筋や作用を推定しない。
817133,"MNad18,MNad27","MNad18,MNad27_R",vnc_motor,ad,R,,A1,AbN2,11585.0,"MNad18,MNad27",,Traced,Reviewed,unassigned,腹部/尾端注釈のみ。具体的筋/作用未同定,MANC;BANC26,annotation_only,型名/出神経のみから具体的筋や作用を推定しない。
817458,MNad54,MNad54_L,vnc_motor,ad,L,,A1,AbN2,14021.0,MNad54,,Traced,Reviewed,unassigned,腹部/尾端注釈のみ。具体的筋/作用未同定,MANC;BANC26,annotation_only,型名/出神経のみから具体的筋や作用を推定しない。
817835,"MNad18,MNad27","MNad18,MNad27_R",vnc_motor,ad,R,,A1,AbN2,14407.0,"MNad18,MNad27",,Traced,Reviewed,unassigned,腹部/尾端注釈のみ。具体的筋/作用未同定,MANC;BANC26,annotation_only,型名/出神経のみから具体的筋や作用を推定しない。
817927,"MNad18,MNad27","MNad18,MNad27_L",vnc_motor,ad,L,,A2,AbN3,12445.0,"MNad18,MNad27",,Traced,Reviewed,unassigned,腹部/尾端注釈のみ。具体的筋/作用未同定,MANC;BANC26,annotation_only,型名/出神経のみから具体的筋や作用を推定しない。
817999,MNad54,MNad54_L,vnc_motor,ad,L,,A1,AbN2,14653.0,MNad54,,Traced,Reviewed,unassigned,腹部/尾端注釈のみ。具体的筋/作用未同定,MANC;BANC26,annotation_only,型名/出神経のみから具体的筋や作用を推定しない。
818077,"MNad18,MNad27","MNad18,MNad27_R",vnc_motor,ad,R,,A2,AbN3,12841.0,"MNad18,MNad27",,Traced,Reviewed,unassigned,腹部/尾端注釈のみ。具体的筋/作用未同定,MANC;BANC26,annotation_only,型名/出神経のみから具体的筋や作用を推定しない。
818098,MNxm01,MNxm01_R,vnc_motor,xm,R,,T1,PDMNa,11372.0,MNxm01,,Traced,Roughly traced,unassigned,未分類注釈のみ。具体的筋/作用未同定,MANC,annotation_only,型名/出神経のみから具体的筋や作用を推定しない。
818387,MNad54,MNad54_R,vnc_motor,ad,R,,A1,AbN2,14159.0,MNad54,,Traced,Reviewed,unassigned,腹部/尾端注釈のみ。具体的筋/作用未同定,MANC;BANC26,annotation_only,型名/出神経のみから具体的筋や作用を推定しない。
818428,MNad54,MNad54_R,vnc_motor,ad,R,,A1,AbN2,13806.0,MNad54,,Traced,Reviewed,unassigned,腹部/尾端注釈のみ。具体的筋/作用未同定,MANC;BANC26,annotation_only,型名/出神経のみから具体的筋や作用を推定しない。
818563,MNad25,MNad25_L,vnc_motor,ad,L,,A1,AbN2,14370.0,MNad25,,Traced,Reviewed,unassigned,腹部/尾端注釈のみ。具体的筋/作用未同定,MANC;BANC26,annotation_only,型名/出神経のみから具体的筋や作用を推定しない。
819492,MNad12,MNad12_R,vnc_motor,ad,R,,A9,AbNT,11847.0,MNad12,,Traced,Reviewed,unassigned,腹部/尾端注釈のみ。具体的筋/作用未同定,MANC;BANC26,annotation_only,型名/出神経のみから具体的筋や作用を推定しない。
819549,MNad12,MNad12_L,vnc_motor,ad,L,,A8,AbNT,15749.0,MNad12,,Traced,Reviewed,unassigned,腹部/尾端注釈のみ。具体的筋/作用未同定,MANC;BANC26,annotation_only,型名/出神経のみから具体的筋や作用を推定しない。
819796,MNad25,MNad25_R,vnc_motor,ad,R,,A1,AbN2,18241.0,MNad25,,Traced,Reviewed,unassigned,腹部/尾端注釈のみ。具体的筋/作用未同定,MANC;BANC26,annotation_only,型名/出神経のみから具体的筋や作用を推定しない。
820803,"MNad18,MNad27","MNad18,MNad27_R",vnc_motor,ad,R,,A2,AbN3,,"MNad18,MNad27",,Traced,Reviewed,unassigned,腹部/尾端注釈のみ。具体的筋/作用未同定,MANC;BANC26,annotation_only,型名/出神経のみから具体的筋や作用を推定しない。
820983,MNad12,MNad12_R,vnc_motor,ad,R,,A8,AbNT,20591.0,MNad12,,Traced,Reviewed,unassigned,腹部/尾端注釈のみ。具体的筋/作用未同定,MANC;BANC26,annotation_only,型名/出神経のみから具体的筋や作用を推定しない。
824223,STTMm,STTMm_R,vnc_motor,wm,R,,T2,PDMNp,22175.0,STTMm,,Traced,Reviewed,small TTM-associated MN; TTM or intracoxal muscles 67/68 candidate,未確定：TTM/基節内のdepressor・levator候補,AZE24,candidate,小型2MN/側は筋作用未確定。主TTMnの跳躍作用を転記しない。
825991,MNad21,MNad21_L,vnc_motor,ad,L,,A2,AbN3,10548.0,MNad21,,Traced,Reviewed,unassigned,腹部/尾端注釈のみ。具体的筋/作用未同定,MANC;BANC26,annotation_only,型名/出神経のみから具体的筋や作用を推定しない。
830847,STTMm,STTMm_L,vnc_motor,wm,L,,T2,PDMNp,17316.0,STTMm,,Traced,Reviewed,small TTM-associated MN; TTM or intracoxal muscles 67/68 candidate,未確定：TTM/基節内のdepressor・levator候補,AZE24,candidate,小型2MN/側は筋作用未確定。主TTMnの跳躍作用を転記しない。
833211,"MNad18,MNad27","MNad18,MNad27_L",vnc_motor,ad,L,,A1,AbN2,13924.0,"MNad18,MNad27",,Traced,Reviewed,unassigned,腹部/尾端注釈のみ。具体的筋/作用未同定,MANC;BANC26,annotation_only,型名/出神経のみから具体的筋や作用を推定しない。
